drug_a,drug_b,cell_line,synergy
135401907,163659,MOLT-4,-21
135401907,4211,CCRF-CEM,-21
135401907,241902,MOLT-4,-21
123608,72466,CCRF-CEM,-21
123608,163659,K-562,-21
163659,5790,K-562,-21
4842,104842,SR,-21
2907,444795,RPMI-8226,-21
5746,5394,RPMI-8226,-21
2708,135398738,CCRF-CEM,-21
2708,216326,CCRF-CEM,-21
3657,6252,RPMI-8226,-21
5394,5453,K-562,-21
5394,3902,SR,-21
4211,6442177,HL-60,-21
2578,5935,RPMI-8226,-21
4114,5790,RPMI-8226,-21
119182,3902,RPMI-8226,-21
60699,104842,RPMI-8226,-21
148124,426756,RPMI-8226,-21
104842,5284616,MOLT-4,-21
249332,126941,MOLT-4,-21
3011155,20279,K-562,-21
11683,5799,K-562,-21
68740,5284616,SR,-21
644241,163659,HL-60,-21
2478,36314,RPMI-8226,-21
2478,241902,RPMI-8226,-21
2478,119182,K-562,-21
5329102,9444,HL-60,-21
2723601,45055483,K-562,-21
148121,5453,K-562,-21
9703,5790,CCRF-CEM,-21
3950,45055483,HL-60,-21
3950,45055483,SR,-21
460612,36462,K-562,-21
5799,6442177,K-562,-21
9444,119182,RPMI-8226,-20
3690,444795,HL-60,-20
657237,6252,K-562,-20
72466,104842,CCRF-CEM,-20
72466,644241,CCRF-CEM,-20
451668,444795,CCRF-CEM,-20
2123,452548,MOLT-4,-20
77082,104842,CCRF-CEM,-20
77082,249332,RPMI-8226,-20
135401907,5284616,HL-60,-20
36462,135413520,CCRF-CEM,-20
6239,657237,MOLT-4,-20
6239,454216,CCRF-CEM,-20
123608,5935,RPMI-8226,-20
163659,426756,CCRF-CEM,-20
454216,36314,MOLT-4,-20
4842,4211,K-562,-20
4842,5453,HL-60,-20
2907,119182,K-562,-20
9887053,249332,K-562,-20
5746,20279,MOLT-4,-20
5746,6252,CCRF-CEM,-20
2141,667490,RPMI-8226,-20
5394,2733525,MOLT-4,-20
5394,426756,K-562,-20
135398738,4212,CCRF-CEM,-20
241902,5311,HL-60,-20
60749,2662,K-562,-20
148124,60749,HL-60,-20
148124,6252,K-562,-20
148124,249332,MOLT-4,-20
5426,457193,MOLT-4,-20
5426,4211,MOLT-4,-20
5426,6252,MOLT-4,-20
5426,5453,CCRF-CEM,-20
249332,5790,CCRF-CEM,-20
3011155,3657,RPMI-8226,-20
60953,3657,HL-60,-20
104741,426756,K-562,-20
2187,123596,K-562,-20
3062316,36314,HL-60,-20
126941,5284616,RPMI-8226,-20
126941,457193,RPMI-8226,-20
123596,2733525,RPMI-8226,-20
644241,5790,K-562,-20
406563,5790,MOLT-4,-20
2478,457193,HL-60,-20
2478,3657,K-562,-20
5352062,249332,K-562,-20
148121,9444,MOLT-4,-20
148121,6252,SR,-20
9703,6252,CCRF-CEM,-20
3950,452548,RPMI-8226,-20
62770,5799,RPMI-8226,-20
29327,5284616,MOLT-4,-20
29327,5799,CCRF-CEM,-20
460612,5799,K-562,-20
3690,5799,MOLT-4,-19
657237,2662,RPMI-8226,-19
72466,2662,CCRF-CEM,-19
451668,4211,K-562,-19
2123,45055483,SR,-19
77082,444795,CCRF-CEM,-19
77082,5453,K-562,-19
135401907,163659,K-562,-19
135401907,5790,RPMI-8226,-19
135401907,3657,K-562,-19
6239,72466,K-562,-19
6239,5394,MOLT-4,-19
6239,119182,HL-60,-19
3385,6194,CCRF-CEM,-19
439693,444795,K-562,-19
5284616,20279,K-562,-19
5284616,163659,HL-60,-19
5284616,4211,CCRF-CEM,-19
5284616,60953,HL-60,-19
426756,126941,MOLT-4,-19
163659,444795,CCRF-CEM,-19
454216,644241,RPMI-8226,-19
2907,126941,MOLT-4,-19
2907,667490,SR,-19
9887053,4211,K-562,-19
2141,249332,RPMI-8226,-19
2708,45055483,CCRF-CEM,-19
3657,5394,RPMI-8226,-19
6194,71384,CCRF-CEM,-19
57469,163659,MOLT-4,-19
4211,5453,RPMI-8226,-19
4211,2662,CCRF-CEM,-19
4211,5329102,HL-60,-19
135398738,71384,MOLT-4,-19
135398738,4212,MOLT-4,-19
4114,5799,K-562,-19
241902,426756,CCRF-CEM,-19
119182,5790,K-562,-19
119182,667490,CCRF-CEM,-19
60749,426756,CCRF-CEM,-19
3011155,249332,HL-60,-19
135413520,5799,RPMI-8226,-19
3062316,444795,RPMI-8226,-19
3062316,2733525,HL-60,-19
126941,3062316,SR,-19
406563,60953,RPMI-8226,-19
2478,119182,CCRF-CEM,-19
5352062,454216,MOLT-4,-19
148121,5329102,CCRF-CEM,-19
29327,9444,HL-60,-19
460612,36462,RPMI-8226,-19
5799,457193,MOLT-4,-19
657237,5790,SR,-18
452548,135413520,CCRF-CEM,-18
443939,60749,MOLT-4,-18
72466,36314,K-562,-18
72466,6252,CCRF-CEM,-18
451668,163659,K-562,-18
451668,241902,CCRF-CEM,-18
451668,241902,HL-60,-18
6239,104842,RPMI-8226,-18
71384,45055483,HL-60,-18
2733525,5453,RPMI-8226,-18
123608,4211,CCRF-CEM,-18
439693,443939,RPMI-8226,-18
163659,249332,RPMI-8226,-18
163659,5311,MOLT-4,-18
4842,444795,K-562,-18
4842,119182,SR,-18
4842,249332,RPMI-8226,-18
2907,6252,K-562,-18
2907,126941,SR,-18
2907,5935,K-562,-18
2907,5935,MOLT-4,-18
5746,657237,CCRF-CEM,-18
4211,426756,K-562,-18
2578,36314,CCRF-CEM,-18
135398738,36462,CCRF-CEM,-18
135398738,60198,K-562,-18
4114,4211,K-562,-18
241902,657237,CCRF-CEM,-18
241902,119182,HL-60,-18
60699,5453,K-562,-18
60749,5453,HL-60,-18
148124,241902,RPMI-8226,-18
5426,457193,HL-60,-18
104842,657237,MOLT-4,-18
104842,241902,CCRF-CEM,-18
387447,457193,K-562,-18
3011155,4211,HL-60,-18
5311,657237,K-562,-18
60198,123631,CCRF-CEM,-18
11683,135413520,MOLT-4,-18
104741,60749,HL-60,-18
104741,5329102,K-562,-18
68740,5311,CCRF-CEM,-18
3062316,119182,RPMI-8226,-18
6442177,148124,HL-60,-18
123596,126941,RPMI-8226,-18
9941095,20279,RPMI-8226,-18
406563,9444,RPMI-8226,-18
2723601,36462,CCRF-CEM,-18
2723601,45055483,CCRF-CEM,-18
5352062,5790,K-562,-18
148121,5311,SR,-18
9703,5935,RPMI-8226,-18
29327,5790,MOLT-4,-18
460612,2123,SR,-18
5799,644241,CCRF-CEM,-18
9444,20279,HL-60,-17
9444,444795,HL-60,-17
9444,123596,RPMI-8226,-17
3690,9444,K-562,-17
135401907,6252,K-562,-17
3385,443939,K-562,-17
439693,126941,K-562,-17
5284616,3657,HL-60,-17
5284616,4211,HL-60,-17
163659,104842,RPMI-8226,-17
163659,5311,RPMI-8226,-17
454216,3902,SR,-17
2907,657237,MOLT-4,-17
9887053,5935,K-562,-17
2141,5284616,MOLT-4,-17
2708,60198,RPMI-8226,-17
3657,6442177,K-562,-17
6194,135398738,CCRF-CEM,-17
57469,3657,CCRF-CEM,-17
4211,36314,K-562,-17
4211,3902,K-562,-17
241902,5790,MOLT-4,-17
241902,5394,RPMI-8226,-17
241902,3902,K-562,-17
60699,444795,K-562,-17
60699,454216,K-562,-17
60699,454216,RPMI-8226,-17
60749,444795,RPMI-8226,-17
60749,5453,K-562,-17
5426,454216,K-562,-17
104842,5453,K-562,-17
3011155,77082,CCRF-CEM,-17
11683,216326,CCRF-CEM,-17
2187,20279,K-562,-17
2187,5453,HL-60,-17
68740,426756,MOLT-4,-17
68740,60749,MOLT-4,-17
68740,148124,RPMI-8226,-17
6442177,657237,HL-60,-17
6442177,3011155,HL-60,-17
126941,104842,SR,-17
123596,6252,RPMI-8226,-17
2478,72466,K-562,-17
2478,77082,K-562,-17
2723601,135398738,HL-60,-17
5352062,2733525,MOLT-4,-17
5352062,241902,RPMI-8226,-17
9703,119182,RPMI-8226,-17
29327,72466,HL-60,-17
460612,123631,CCRF-CEM,-17
5799,2733525,K-562,-17
9444,2187,HL-60,-16
9444,123596,K-562,-16
3690,667490,RPMI-8226,-16
452548,4212,K-562,-16
452548,60198,CCRF-CEM,-16
72466,6252,K-562,-16
451668,20279,CCRF-CEM,-16
451668,72466,CCRF-CEM,-16
451668,5790,MOLT-4,-16
2123,6194,MOLT-4,-16
135401907,5790,HL-60,-16
135401907,126941,K-562,-16
135401907,667490,SR,-16
6239,2733525,MOLT-4,-16
123608,5284616,SR,-16
5284616,444795,CCRF-CEM,-16
454216,457193,HL-60,-16
2907,104842,K-562,-16
2907,104842,SR,-16
5746,5284616,CCRF-CEM,-16
5746,241902,SR,-16
5746,60749,K-562,-16
5746,126941,MOLT-4,-16
2141,4211,CCRF-CEM,-16
2141,4211,RPMI-8226,-16
2708,71384,K-562,-16
2708,460612,K-562,-16
6194,60198,CCRF-CEM,-16
6194,11683,CCRF-CEM,-16
4211,5284616,SR,-16
2578,2733525,RPMI-8226,-16
241902,5453,MOLT-4,-16
241902,104842,RPMI-8226,-16
119182,20279,RPMI-8226,-16
119182,657237,RPMI-8226,-16
119182,2733525,K-562,-16
119182,454216,K-562,-16
5426,72466,RPMI-8226,-16
5426,2733525,CCRF-CEM,-16
104842,148124,K-562,-16
5311,2662,MOLT-4,-16
60953,3657,CCRF-CEM,-16
60953,6252,K-562,-16
104741,426756,RPMI-8226,-16
104741,3062316,HL-60,-16
2662,457193,RPMI-8226,-16
2662,126941,SR,-16
3062316,2733525,RPMI-8226,-16
3062316,5453,RPMI-8226,-16
644241,77082,HL-60,-16
2723601,62770,MOLT-4,-16
5352062,2662,MOLT-4,-16
148121,3062316,SR,-16
3950,71384,MOLT-4,-16
29327,9444,RPMI-8226,-16
29327,457193,CCRF-CEM,-16
29327,3657,HL-60,-16
29327,5394,CCRF-CEM,-16
5799,6252,K-562,-16
5799,6442177,RPMI-8226,-16
9444,60953,RPMI-8226,-15
3690,77082,K-562,-15
72466,5790,SR,-15
451668,5284616,K-562,-15
451668,119182,RPMI-8226,-15
2123,216326,CCRF-CEM,-15
36462,123631,RPMI-8226,-15
71384,4212,K-562,-15
2733525,657237,K-562,-15
123608,77082,SR,-15
123608,249332,K-562,-15
439693,20279,K-562,-15
439693,4211,MOLT-4,-15
454216,20279,MOLT-4,-15
454216,6252,RPMI-8226,-15
4842,72466,SR,-15
4842,5394,K-562,-15
2907,444795,MOLT-4,-15
9887053,20279,K-562,-15
2708,135413520,CCRF-CEM,-15
2708,60198,K-562,-15
3657,3062316,MOLT-4,-15
6194,135398738,MOLT-4,-15
57469,241902,CCRF-CEM,-15
4211,644241,MOLT-4,-15
135398738,4212,K-562,-15
4114,6252,K-562,-15
4114,5935,HL-60,-15
241902,9444,HL-60,-15
60749,20279,HL-60,-15
60749,20279,RPMI-8226,-15
60749,5453,RPMI-8226,-15
148124,241902,K-562,-15
148124,249332,HL-60,-15
6252,3902,RPMI-8226,-15
5426,163659,K-562,-15
387447,5935,K-562,-15
60953,454216,CCRF-CEM,-15
60953,6252,CCRF-CEM,-15
2187,5790,SR,-15
2187,6442177,SR,-15
68740,104842,RPMI-8226,-15
406563,104842,SR,-15
2478,4211,K-562,-15
2478,148124,HL-60,-15
2478,5935,K-562,-15
148121,60749,RPMI-8226,-15
148121,3062316,MOLT-4,-15
9703,163659,CCRF-CEM,-15
9703,126941,K-562,-15
29327,667490,HL-60,-15
460612,71384,CCRF-CEM,-15
20279,5790,SR,-14
3690,9444,CCRF-CEM,-14
3690,148124,CCRF-CEM,-14
657237,3902,CCRF-CEM,-14
443939,9444,CCRF-CEM,-14
443939,5790,RPMI-8226,-14
443939,5311,MOLT-4,-14
443939,5352062,MOLT-4,-14
72466,657237,MOLT-4,-14
72466,6442177,CCRF-CEM,-14
36314,119182,K-562,-14
2123,135413520,K-562,-14
77082,426756,MOLT-4,-14
77082,5311,SR,-14
6239,20279,SR,-14
6239,77082,K-562,-14
71384,4212,CCRF-CEM,-14
2733525,126941,SR,-14
426756,249332,RPMI-8226,-14
4842,119182,K-562,-14
4842,126941,RPMI-8226,-14
2907,5394,K-562,-14
2907,104842,CCRF-CEM,-14
5746,20279,CCRF-CEM,-14
5746,657237,RPMI-8226,-14
6194,45055483,HL-60,-14
4211,3011155,MOLT-4,-14
135398738,60198,RPMI-8226,-14
241902,9444,RPMI-8226,-14
119182,2733525,RPMI-8226,-14
119182,5790,HL-60,-14
60749,2662,RPMI-8226,-14
148124,5394,RPMI-8226,-14
148124,5453,CCRF-CEM,-14
148124,2187,RPMI-8226,-14
104842,657237,HL-60,-14
104842,5394,MOLT-4,-14
249332,6252,RPMI-8226,-14
5311,6252,K-562,-14
5311,60953,MOLT-4,-14
123631,216326,HL-60,-14
104741,644241,K-562,-14
3062316,148124,HL-60,-14
6442177,426756,HL-60,-14
123596,444795,K-562,-14
9941095,6252,RPMI-8226,-14
2478,77082,CCRF-CEM,-14
5329102,36314,HL-60,-14
2723601,452548,K-562,-14
2723601,71384,K-562,-14
148121,657237,K-562,-14
148121,119182,SR,-14
148121,104842,RPMI-8226,-14
9703,5284616,CCRF-CEM,-14
9703,163659,K-562,-14
9703,454216,K-562,-14
9703,4211,K-562,-14
3950,216326,SR,-14
460612,443939,CCRF-CEM,-14
5799,5329102,SR,-14
9444,5284616,RPMI-8226,-13
9444,3902,RPMI-8226,-13
20279,6252,K-562,-13
3690,4211,HL-60,-13
3690,4211,RPMI-8226,-13
3690,5799,CCRF-CEM,-13
444795,6252,MOLT-4,-13
443939,6442177,MOLT-4,-13
36314,426756,HL-60,-13
36314,3902,MOLT-4,-13
135401907,5284616,RPMI-8226,-13
135401907,249332,HL-60,-13
6239,4211,MOLT-4,-13
123608,5790,MOLT-4,-13
123608,5453,K-562,-13
3385,6194,HL-60,-13
439693,163659,MOLT-4,-13
454216,5790,CCRF-CEM,-13
4842,77082,SR,-13
5746,657237,HL-60,-13
2141,444795,CCRF-CEM,-13
2141,5453,K-562,-13
2708,123631,MOLT-4,-13
4211,444795,HL-60,-13
241902,5284616,K-562,-13
241902,457193,CCRF-CEM,-13
241902,3011155,K-562,-13
119182,126941,K-562,-13
148124,5453,K-562,-13
5426,5790,CCRF-CEM,-13
249332,126941,SR,-13
5311,60749,CCRF-CEM,-13
104741,657237,RPMI-8226,-13
104741,5790,CCRF-CEM,-13
104741,6252,K-562,-13
2187,5790,K-562,-13
2187,6442177,HL-60,-13
68740,5311,K-562,-13
3062316,3902,RPMI-8226,-13
126941,5329102,HL-60,-13
126941,5329102,RPMI-8226,-13
123596,5453,CCRF-CEM,-13
5329102,657237,RPMI-8226,-13
5329102,3011155,HL-60,-13
9703,77082,MOLT-4,-13
9703,163659,RPMI-8226,-13
9703,119182,CCRF-CEM,-13
29327,457193,HL-60,-13
29327,457193,K-562,-13
29327,3657,MOLT-4,-13
460612,135398738,SR,-13
5799,657237,MOLT-4,-13
20279,5790,K-562,-12
3690,20279,CCRF-CEM,-12
3690,3657,RPMI-8226,-12
444795,20279,RPMI-8226,-12
452548,135413520,RPMI-8226,-12
443939,60749,SR,-12
72466,2733525,MOLT-4,-12
72466,5352062,RPMI-8226,-12
451668,77082,HL-60,-12
2123,45055483,MOLT-4,-12
77082,6442177,RPMI-8226,-12
135401907,77082,CCRF-CEM,-12
36462,60198,HL-60,-12
6239,72466,HL-60,-12
6239,3657,HL-60,-12
6239,119182,SR,-12
123608,443939,SR,-12
123608,119182,CCRF-CEM,-12
3385,452548,CCRF-CEM,-12
3385,4212,K-562,-12
439693,5394,MOLT-4,-12
454216,5453,CCRF-CEM,-12
454216,249332,RPMI-8226,-12
2141,2733525,MOLT-4,-12
2141,5284616,RPMI-8226,-12
3657,426756,CCRF-CEM,-12
5394,2733525,K-562,-12
57469,9444,K-562,-12
4211,2733525,CCRF-CEM,-12
135398738,135413520,HL-60,-12
135398738,60198,MOLT-4,-12
4114,5790,HL-60,-12
4114,5453,HL-60,-12
4114,126941,HL-60,-12
241902,104842,MOLT-4,-12
60749,667490,HL-60,-12
148124,657237,RPMI-8226,-12
148124,2187,HL-60,-12
5426,3657,MOLT-4,-12
104842,249332,CCRF-CEM,-12
104842,5352062,CCRF-CEM,-12
60953,3902,HL-60,-12
104741,444795,K-562,-12
2187,119182,RPMI-8226,-12
68740,6442177,MOLT-4,-12
6442177,5352062,HL-60,-12
126941,148124,CCRF-CEM,-12
9941095,3902,RPMI-8226,-12
2478,444795,CCRF-CEM,-12
2478,2733525,MOLT-4,-12
2478,163659,CCRF-CEM,-12
5329102,2662,K-562,-12
5352062,241902,K-562,-12
148121,2733525,CCRF-CEM,-12
148121,104842,K-562,-12
9703,119182,MOLT-4,-12
9703,126941,RPMI-8226,-12
29327,5284616,HL-60,-12
460612,4212,RPMI-8226,-12
5799,5394,CCRF-CEM,-12
9444,5394,RPMI-8226,-11
657237,249332,MOLT-4,-11
444795,657237,MOLT-4,-11
72466,20279,MOLT-4,-11
72466,3011155,CCRF-CEM,-11
2123,135398738,MOLT-4,-11
2123,3950,RPMI-8226,-11
135401907,657237,CCRF-CEM,-11
135401907,60749,K-562,-11
135401907,126941,SR,-11
6239,443939,K-562,-11
6239,2733525,CCRF-CEM,-11
6239,667490,HL-60,-11
123608,9444,K-562,-11
439693,119182,MOLT-4,-11
5284616,249332,RPMI-8226,-11
454216,249332,CCRF-CEM,-11
2907,444795,HL-60,-11
2907,72466,MOLT-4,-11
2907,5394,CCRF-CEM,-11
4212,135413520,CCRF-CEM,-11
3657,20279,CCRF-CEM,-11
2578,5453,RPMI-8226,-11
135398738,443939,CCRF-CEM,-11
135398738,45055483,K-562,-11
4114,163659,MOLT-4,-11
119182,126941,HL-60,-11
148124,657237,MOLT-4,-11
5426,454216,MOLT-4,-11
104842,6252,K-562,-11
104842,5352062,MOLT-4,-11
60953,20279,K-562,-11
60953,5453,K-562,-11
60953,2662,K-562,-11
60953,123596,K-562,-11
11683,36462,HL-60,-11
2187,5790,RPMI-8226,-11
2187,3011155,HL-60,-11
126941,9444,K-562,-11
644241,2187,HL-60,-11
5352062,20279,HL-60,-11
5352062,657237,MOLT-4,-11
5352062,5453,HL-60,-11
5352062,249332,RPMI-8226,-11
148121,5284616,MOLT-4,-11
148121,249332,SR,-11
9703,657237,CCRF-CEM,-11
460612,135398738,MOLT-4,-11
460612,135413520,CCRF-CEM,-11
460612,216326,RPMI-8226,-11
5799,5394,MOLT-4,-11
5799,5329102,MOLT-4,-11
9444,5453,MOLT-4,-10
20279,126941,RPMI-8226,-10
3690,77082,RPMI-8226,-10
3690,5284616,MOLT-4,-10
657237,5790,RPMI-8226,-10
443939,104842,MOLT-4,-10
451668,20279,RPMI-8226,-10
451668,657237,CCRF-CEM,-10
451668,667490,MOLT-4,-10
77082,3062316,RPMI-8226,-10
135401907,457193,HL-60,-10
135401907,104842,MOLT-4,-10
6239,443939,CCRF-CEM,-10
6239,72466,MOLT-4,-10
6239,5284616,CCRF-CEM,-10
6239,163659,MOLT-4,-10
6239,6252,MOLT-4,-10
71384,45055483,RPMI-8226,-10
123608,5394,MOLT-4,-10
439693,5453,RPMI-8226,-10
439693,5799,K-562,-10
5284616,5790,CCRF-CEM,-10
163659,5394,RPMI-8226,-10
454216,644241,CCRF-CEM,-10
4842,9444,RPMI-8226,-10
4842,163659,CCRF-CEM,-10
4842,163659,HL-60,-10
4842,457193,K-562,-10
4842,60749,K-562,-10
4842,104842,RPMI-8226,-10
4842,126941,K-562,-10
2907,36314,CCRF-CEM,-10
2907,249332,MOLT-4,-10
5746,657237,MOLT-4,-10
2708,452548,K-562,-10
2708,135398738,SR,-10
57469,657237,MOLT-4,-10
57469,4211,RPMI-8226,-10
57469,119182,RPMI-8226,-10
4211,5284616,HL-60,-10
4211,9941095,HL-60,-10
135398738,60198,HL-60,-10
241902,2662,MOLT-4,-10
148124,60953,HL-60,-10
387447,5790,MOLT-4,-10
11683,4212,HL-60,-10
104741,2733525,SR,-10
104741,104842,SR,-10
2187,104842,CCRF-CEM,-10
3062316,6252,HL-60,-10
126941,5311,SR,-10
126941,5352062,HL-60,-10
9941095,3011155,RPMI-8226,-10
2478,163659,SR,-10
2723601,443939,RPMI-8226,-10
2723601,460612,MOLT-4,-10
5352062,426756,HL-60,-10
9703,77082,CCRF-CEM,-10
29327,163659,CCRF-CEM,-10
460612,45055483,MOLT-4,-10
460612,62770,RPMI-8226,-10
657237,6252,RPMI-8226,-9
443939,5453,MOLT-4,-9
72466,249332,MOLT-4,-9
77082,5352062,RPMI-8226,-9
135401907,148124,K-562,-9
135401907,667490,MOLT-4,-9
135401907,5799,SR,-9
6239,5453,CCRF-CEM,-9
71384,123631,K-562,-9
2733525,5790,RPMI-8226,-9
123608,20279,K-562,-9
3385,443939,HL-60,-9
5284616,5394,RPMI-8226,-9
426756,5790,K-562,-9
426756,2662,MOLT-4,-9
163659,20279,SR,-9
163659,657237,CCRF-CEM,-9
163659,444795,RPMI-8226,-9
454216,104842,MOLT-4,-9
4842,77082,MOLT-4,-9
4842,667490,K-562,-9
2907,5790,MOLT-4,-9
2907,4211,SR,-9
5746,6252,K-562,-9
4211,3062316,HL-60,-9
135398738,216326,K-562,-9
4114,657237,K-562,-9
241902,657237,K-562,-9
119182,5453,HL-60,-9
60749,444795,CCRF-CEM,-9
60749,4211,HL-60,-9
5426,5284616,MOLT-4,-9
387447,241902,K-562,-9
3011155,2662,CCRF-CEM,-9
5311,5284616,RPMI-8226,-9
5311,148124,RPMI-8226,-9
104741,60749,RPMI-8226,-9
2187,5329102,HL-60,-9
3062316,457193,RPMI-8226,-9
126941,36314,MOLT-4,-9
644241,457193,CCRF-CEM,-9
406563,5394,K-562,-9
406563,104842,RPMI-8226,-9
2478,72466,CCRF-CEM,-9
2478,457193,CCRF-CEM,-9
148121,657237,SR,-9
148121,5790,MOLT-4,-9
148121,6252,MOLT-4,-9
29327,77082,CCRF-CEM,-9
29327,3657,CCRF-CEM,-9
29327,6252,CCRF-CEM,-9
29327,104842,CCRF-CEM,-9
3690,5790,MOLT-4,-8
444795,6252,K-562,-8
443939,457193,SR,-8
72466,5284616,CCRF-CEM,-8
6239,443939,SR,-8
6239,77082,SR,-8
6239,457193,SR,-8
6239,5394,K-562,-8
6239,4211,RPMI-8226,-8
2733525,657237,MOLT-4,-8
3385,123631,RPMI-8226,-8
426756,657237,SR,-8
163659,6442177,SR,-8
163659,5352062,K-562,-8
454216,5790,SR,-8
454216,119182,HL-60,-8
4842,126941,CCRF-CEM,-8
4842,126941,MOLT-4,-8
2907,36314,MOLT-4,-8
9887053,77082,CCRF-CEM,-8
4212,60198,SR,-8
5394,426756,SR,-8
57469,444795,MOLT-4,-8
4211,9444,HL-60,-8
4211,20279,K-562,-8
4211,444795,MOLT-4,-8
2578,163659,RPMI-8226,-8
135398738,452548,MOLT-4,-8
4114,3657,CCRF-CEM,-8
241902,20279,SR,-8
119182,5394,RPMI-8226,-8
148124,6252,CCRF-CEM,-8
104842,5790,K-562,-8
104842,644241,MOLT-4,-8
5311,5284616,CCRF-CEM,-8
2187,60749,RPMI-8226,-8
68740,119182,MOLT-4,-8
3062316,3011155,HL-60,-8
3062316,644241,HL-60,-8
123596,2733525,MOLT-4,-8
2478,2733525,CCRF-CEM,-8
2723601,443939,K-562,-8
2723601,216326,RPMI-8226,-8
5352062,148124,K-562,-8
148121,9444,CCRF-CEM,-8
148121,457193,RPMI-8226,-8
148121,60953,K-562,-8
148121,5352062,RPMI-8226,-8
9703,5790,HL-60,-8
9703,3657,CCRF-CEM,-8
9703,4211,HL-60,-8
9703,104842,MOLT-4,-8
29327,9444,CCRF-CEM,-8
29327,444795,MOLT-4,-8
5799,426756,RPMI-8226,-8
5799,6442177,MOLT-4,-8
9444,5284616,CCRF-CEM,-7
9444,5790,RPMI-8226,-7
3690,163659,RPMI-8226,-7
444795,657237,K-562,-7
444795,2662,RPMI-8226,-7
452548,4212,HL-60,-7
452548,216326,RPMI-8226,-7
443939,444795,MOLT-4,-7
443939,5352062,SR,-7
36314,657237,K-562,-7
451668,72466,RPMI-8226,-7
451668,5790,K-562,-7
2123,452548,SR,-7
135401907,5284616,CCRF-CEM,-7
135401907,5453,CCRF-CEM,-7
36462,135413520,RPMI-8226,-7
36462,5799,K-562,-7
6239,444795,MOLT-4,-7
6239,2733525,HL-60,-7
6239,6252,HL-60,-7
71384,60198,K-562,-7
123608,4211,HL-60,-7
123608,249332,HL-60,-7
3385,71384,K-562,-7
439693,9444,RPMI-8226,-7
439693,6252,RPMI-8226,-7
5284616,6252,RPMI-8226,-7
163659,6442177,K-562,-7
454216,20279,HL-60,-7
454216,20279,SR,-7
2907,667490,CCRF-CEM,-7
5746,5284616,K-562,-7
5746,457193,RPMI-8226,-7
2141,119182,RPMI-8226,-7
2708,36462,RPMI-8226,-7
2708,4212,K-562,-7
2708,460612,RPMI-8226,-7
5394,249332,K-562,-7
57469,444795,K-562,-7
4211,5453,K-562,-7
4211,3011155,HL-60,-7
135398738,11683,HL-60,-7
4114,72466,MOLT-4,-7
241902,5284616,SR,-7
241902,249332,MOLT-4,-7
60699,9444,MOLT-4,-7
60749,249332,CCRF-CEM,-7
5426,77082,RPMI-8226,-7
5426,104842,MOLT-4,-7
104842,60749,RPMI-8226,-7
5311,148124,K-562,-7
60953,5790,K-562,-7
60953,5394,RPMI-8226,-7
2187,657237,MOLT-4,-7
2187,2733525,RPMI-8226,-7
68740,9444,K-562,-7
3062316,5352062,K-562,-7
123596,444795,SR,-7
644241,2662,CCRF-CEM,-7
406563,5352062,CCRF-CEM,-7
2478,444795,MOLT-4,-7
2478,5453,K-562,-7
5329102,6442177,HL-60,-7
2723601,2123,SR,-7
2723601,36462,RPMI-8226,-7
2723601,135398738,CCRF-CEM,-7
5352062,2733525,K-562,-7
5352062,60749,MOLT-4,-7
148121,5790,SR,-7
148121,9941095,K-562,-7
9703,163659,HL-60,-7
9703,6252,K-562,-7
9703,5935,HL-60,-7
29327,126941,CCRF-CEM,-7
460612,5799,HL-60,-7
5799,60953,SR,-7
5799,644241,SR,-7
9444,249332,CCRF-CEM,-6
3690,9444,HL-60,-6
657237,2662,K-562,-6
452548,60198,RPMI-8226,-6
443939,3062316,SR,-6
77082,657237,RPMI-8226,-6
77082,6442177,SR,-6
135401907,5790,K-562,-6
36462,123631,K-562,-6
36462,5799,CCRF-CEM,-6
6239,5790,SR,-6
2733525,657237,CCRF-CEM,-6
123608,443939,CCRF-CEM,-6
123608,2733525,SR,-6
439693,5394,K-562,-6
5284616,3011155,CCRF-CEM,-6
426756,444795,CCRF-CEM,-6
163659,20279,CCRF-CEM,-6
4842,3657,K-562,-6
4842,6252,RPMI-8226,-6
4842,5799,RPMI-8226,-6
2907,9444,CCRF-CEM,-6
2907,36314,K-562,-6
2907,249332,RPMI-8226,-6
5746,77082,MOLT-4,-6
5746,60749,CCRF-CEM,-6
2141,3657,K-562,-6
3657,104842,RPMI-8226,-6
6194,60198,K-562,-6
6194,3950,MOLT-4,-6
135398738,36462,MOLT-4,-6
4114,5284616,MOLT-4,-6
4114,5790,MOLT-4,-6
241902,5394,HL-60,-6
60699,5935,K-562,-6
60749,20279,K-562,-6
60749,126941,K-562,-6
148124,5790,RPMI-8226,-6
6252,3902,CCRF-CEM,-6
5426,163659,HL-60,-6
5426,6252,RPMI-8226,-6
104842,104741,K-562,-6
104842,5352062,RPMI-8226,-6
387447,2733525,MOLT-4,-6
387447,163659,RPMI-8226,-6
3011155,2733525,RPMI-8226,-6
5311,119182,K-562,-6
11683,5799,CCRF-CEM,-6
3062316,5311,RPMI-8226,-6
2723601,71384,MOLT-4,-6
5352062,6252,K-562,-6
148121,9444,SR,-6
148121,104842,MOLT-4,-6
29327,2733525,CCRF-CEM,-6
29327,119182,CCRF-CEM,-6
29327,5935,HL-60,-6
5799,119182,CCRF-CEM,-6
3690,5284616,CCRF-CEM,-5
3690,3657,HL-60,-5
